TITLE = "Surface Analysis"
VARIABLES = "y(in)", "z(in)", "PT/PT<sub>inf</sub>", "TT/TT<sub>inf</sub>", "P/P<sub>inf</sub>", "T/T<sub>inf</sub>", "v<sub>x</sub>/v<sub>inf</sub>", "v<sub>y</sub>/v<sub>inf</sub>", "v<sub>z</sub>/v<sub>inf</sub>", "<greek>a</greek> (deg)", "<greek>b</greek> (deg)", "Mach", "Filtered <greek>a</greek> (deg)", "Filtered <greek>b</greek> (deg)", "Filtered Mach"
ZONE T= "outflow_2", NODES=720 , ELEMENTS= 684, DATAPACKING=POINT, ZONETYPE=FEQUADRILATERAL
 nan nan 2.781342323134e-309 nan nan nan nan nan nan nan nan 5.562684646268e-309 nan nan -0.0159813651544654
 nan nan 2.78134232314957e-309 nan nan nan nan nan nan nan nan 5.562684646268e-309 nan nan nan
 nan nan 3.19994979232423e-309 nan nan nan nan nan nan nan nan 6.08820603953538e-309 nan nan -0.0152637804878118
 nan nan 2.781342323134e-309 nan nan nan nan nan nan nan nan 5.56276952739483e-309 nan nan -0.0146916406396164
 nan nan 2.781342323134e-309 nan nan nan nan nan nan nan nan 5.562684646268e-309 nan nan -0.0138839654340468
 nan nan 2.781342323134e-309 nan nan nan nan nan nan nan nan 5.562684646268e-309 nan nan -0.0128166115941939
 nan nan 3.92761296030398e-309 nan nan nan nan nan nan nan nan 5.562684646268e-309 nan nan -0.0113197770158598
 nan nan 2.78136379822022e-309 nan nan nan nan nan nan nan nan 5.56270612136442e-309 nan nan 3.01431937588781e+63
 nan nan 2.78136379820725e-309 nan nan nan nan nan nan nan nan 5.56270612134805e-309 nan nan -0.00692186202550352
 nan nan 2.781342323134e-309 nan nan nan nan nan nan nan nan 5.56276952609964e-309 nan nan -0.0042582866245707
 nan nan 2.78136354309193e-309 nan nan nan nan nan nan nan nan 5.73991373472942e-309 nan nan -0.000933550833508604
 nan nan 2.781342323134e-309 nan nan nan nan nan nan nan nan 5.73328833549323e-309 nan nan 0.000523820190767719
 nan nan 2.78134234385662e-309 nan nan nan nan nan nan nan nan 5.56268466699062e-309 nan nan -0.016730937611747
 nan nan 2.82470319259413e-309 nan nan nan nan nan nan nan nan 5.562684646268e-309 nan nan -0.0167297884263182
 nan nan 2.82470319260116e-309 nan nan nan nan nan nan nan nan 5.562684646268e-309 nan nan -0.0167284495564871
 nan nan 2.781342323134e-309 nan nan nan nan nan nan nan nan 5.60604551572814e-309 nan nan -0.0167267443604806
 nan nan 2.781342323134e-309 nan nan nan nan nan nan nan nan 5.60604551573516e-309 nan nan -0.0167244982636943
 nan nan 2.781342323134e-309 nan nan nan nan nan nan nan nan 5.562684646268e-309 nan nan -0.0167215129459174
 nan nan 2.82470319262435e-309 nan nan nan nan nan nan nan nan 5.562684646268e-309 nan nan -0.0167174807729889
 nan nan 2.78134232314933e-309 nan nan nan nan nan nan nan nan 5.56268464628331e-309 nan nan -0.0167119905713527
 nan nan 0 0 0 0 0 -0 0 nan nan 0 nan nan nan
 nan nan 1.29074017675827e-231 7.06217434165478e-320 0 2.12199579096527e-314 2.13796410330957e-314 -6.93773611870595e-310 0 0 -89.9982343473759 nan nan nan nan
 nan nan 2.02369288536575e-320 0 4.94065645841247e-324 2.07226151461452e-317 0 -0 6.93773611865062e-310 90 nan 2.13857388308219e-314 nan nan nan
 nan nan 0 0 2.07226151461452e-317 2.07226151461452e-317 0 -0 4.94065645841247e-324 90 nan 0 nan nan 6.95351559870231e-310
 nan nan 2.15658286835996e-314 2.15659714488087e-314 2.1564937468225e-314 2.15649978628096e-314 2.15659708164046e-314 -0 0 0 -0 2.15658282092966e-314 nan nan 6.95349048080111e-310
 nan nan 2.12199579047121e-314 0 2.12199579047121e-314 2.14750436863985e-314 -3.10503618460142e+231 -1.29074017675827e-231 2.14042653982821e-314 -0 0 2.14750600498527e-314 nan nan 6.95349014042052e-310
 nan nan 7.4109846876187e-323 4.24399158242461e-314 2.1219957919534e-314 0 2.14043245527619e-314 -4.94065645841247e-324 0 0 -1.32253069884684e-08 0 nan nan 3.01431937588781e+63
 nan nan nan nan 3.50977942280709e+64 0 3.11613995319559e+88 -6.46256240711788e+29 1.02123550662336e-312 0 -1.18825712685992e-57 2.41145550071025e+64 nan nan 1.20572775035512e+64
 nan nan 1.97626258336499e-323 2.02369288536575e-320 nan 0 0 -0 0 nan nan 0 nan nan 3.01431937588781e+63
 nan nan 4.94065645841247e-324 0 0 -3.10503618460142e+231 7.03747105936272e-320 -0 0 0 -0 1.29074017675827e-231 nan nan -0.0166589915752411
 nan nan 0 0 0 0 0 -0 0 nan nan 0 nan nan 1.61342522094784e-232
 nan nan 0 0 0 0 0 -0 0 nan nan 0 nan nan 1.61342522094784e-232
 nan nan 0 0 0 0 0 -0 0 nan nan 0 nan nan 6.95338266318059e-310
 nan nan 0 0 0 0 0 -0 0 nan nan 0 nan nan 6.953355807835e-310
 nan nan 0 0 0 0 0 -0 0 nan nan 0 nan nan 6.953355807835e-310
 nan nan 0 0 0 0 0 -0 0 nan nan 0 nan nan 7.00755689466018e-310
 nan nan 0 0 0 0 0 -0 0 nan nan 0 nan nan 7.00755689466897e-310
 nan nan 0 0 0 0 0 -0 0 nan nan 0 nan nan -0.0167118500273541
 nan nan 0 0 0 0 0 -0 0 nan nan 0 nan nan 6.95338265002441e-310
 nan nan 0 0 0 0 0 -0 -3.10503618460142e+231 -90 nan 0 nan nan 6.95335580785412e-310
 nan nan 2.96439387504748e-323 0 0 0 0 -0 0 nan nan 0 nan nan 2.6842061840839e-315
 nan nan 0 0 0 0 0 -0 0 nan nan 0 nan nan nan
 nan nan 0 0 0 0 0 -0 0 nan nan 0 nan nan 2.67321735385274e-315
 nan nan 0 0 0 0 0 -0 0 nan nan 0 nan nan 0
 nan nan 0 0 0 0 0 -0 0 nan nan 0 nan nan 5.38005448163985e-315
 nan nan 0 0 0 0 0 -0 0 nan nan 0 nan nan 5.36870009223732e-315
 nan nan 0 0 0 0 0 -0 0 nan nan 0 nan nan 2.68434549083341e-315
 nan nan 0 0 0 0 0 -0 0 nan nan 0 nan nan 3.01431937588781e+63
 nan nan 0 0 1.6688053938804e-307 2.14725124102313e-314 0 -2.14043245527619e-314 0.620689392089844 90 -90 1.2907396848994e-231 nan nan 4.38722333040514e+63
 nan nan 0 nan nan 3.50977942280709e+64 2.14043149086005e-314 -1.45822440391128e-302 1 90 -89.9999999999159 -0.133271932601929 nan -67.499999999958 -0.0666359663009644
 nan nan 0 2.14043245527619e-314 288.04736328125 0 3.50977866432411e+64 -0 0 0 -0 1.7722908846142e-310 nan nan -0.0166589915752411
 nan nan 6.93773911479987e-310 4.94065645841247e-324 0 -3.10503618460142e+231 2.14635183107573e-314 -2.14635506918197e-314 2.14635508499207e-314 45.0000434307948 -45.0000432197738 1.29074017675827e-231 nan nan 6.45370088379137e-232
 nan nan 2.14635532214358e-314 2.14635533004863e-314 2.14635592292741e-314 2.14635536957389e-314 2.1463556383456e-314 -2.1463557332062e-314 0 0 -45.0000012661257 2.14635538538399e-314 nan nan 3.22684982707209e-232
 nan nan 0 0 0 0 0 -0 0 nan nan 0 nan nan 2.68294423172998e-315
 nan nan 0 0 0 0 0 -0 0 nan nan 0 nan nan nan
 nan nan 0 0 0 0 0 -0 0 nan nan 0 nan nan 0
 nan nan 0 0 0 0 0 -0 0 nan nan 0 nan nan -0.0167118500273541
 nan nan 2.14635542490924e-314 0 2.13763605953083e-314 0 -3.10503618460142e+231 -1.29074017675827e-231 2.14735556446644e-314 -0 0 -0.133694800218833 nan nan -0.0668474001094163
 nan nan 2.13763566427831e-314 2.14736056786924e-314 2.13764287368422e-314 2.13761473961008e-314 2.13763439947026e-314 -2.14736294728939e-314 2.13763887372875e-314 45.0000599625127 -45.1300826413625 2.1473751526871e-314 nan nan -0.0167118500273541
 nan nan 2.14737544517397e-314 0 0 0 0 -0 0 nan nan 0 nan nan 31734.686810611
 nan nan 0 0 0 2.14736391170553e-314 2.14736602235397e-314 -2.14736734249737e-314 2.14736871007108e-314 45.0000358566609 -45.0000176119538 2.14736494726712e-314 nan nan 31734.5622061806
 nan nan 0 0 0 0 0 -2.14736346902271e-314 0 nan -90 0 nan nan -0.128560126582278
 nan nan 1.2907396848994e-231 2.14743230620101e-314 0 0 0 -0 0 nan nan 0 nan nan -0.13251582278481
 nan nan 0 0 0 0 0 -0 2.14744610051385e-314 90 nan 0 nan nan -0.136471518987342
 nan nan 2.14745563400455e-314 2.1474569462429e-314 2.14745858258832e-314 2.14745958652972e-314 2.14746202919027e-314 -2.14746783149721e-314 2.14747054292948e-314 45.0001135760146 -45.0000774046865 2.14746076438222e-314 nan nan -0.140427215189873
 nan nan 2.14744619537445e-314 2.14744754713806e-314 2.14745008465921e-314 2.1474522190228e-314 2.14745572886515e-314 -2.14745702529341e-314 2.14745866163883e-314 45.0000391243081 -45.000017294849 2.14745406880458e-314 nan nan -0.144382911392405
 nan nan 2.14747063779008e-314 2.14747319112134e-314 2.14747400534152e-314 2.14747519109907e-314 0 -0 0 nan nan 2.14747639266672e-314 nan nan -0.148338607594937
 nan nan 2.1474640133579e-314 2.14746467738213e-314 2.14746530978616e-314 2.147462772265e-314 2.1474640607882e-314 -2.14746472481243e-314 2.14746535721646e-314 45.0000172947819 -45.0000088583042 2.14746340466903e-314 nan nan 4.38722333040514e+63
 nan nan 2.14043245527619e-314 1.22426700592041 0 1.7722908846142e-310 0 -0 nan nan nan 3.50977866432411e+64 nan nan 1.75488933216205e+64
 nan nan -1.06012658227848 -3.10503618460142e+231 1.29074017675827e-231 2.71615468153063e-312 0 -7.90505033345994e-323 0 nan -90 7.90505033345994e-323 nan nan 4.38722333040514e+63
 nan nan 0 0 0 0 0 -0 0 nan nan 0 nan nan -0.100870253164557
 nan nan 0 0 nan 0 0 -0 0.106385735574062 90 nan 0 nan nan -0.104825949367089
 nan nan -1.15506329113924 1.22426979418864 2.75691844478561e-308 2.13792152670847e-314 1.08646184512639e-311 -2.07226151461452e-317 0 0 -0.000109283026704765 1.2907396848994e-231 nan nan -0.10878164556962
 nan nan 4.94065645841247e-324 0 0 0 0 -0 0 nan nan 0 nan nan nan
 nan nan 0 0 0 0 0 -0 0 nan nan nan nan nan nan
 nan nan 0 0 0 0 -3.10503618460142e+231 -1.29074017675827e-231 1.39067116163591e-309 -0 0 0 nan nan nan
 nan nan 1.04346664401671e-318 1.30433330502089e-319 3.95252516672997e-323 0 0 -0 0 nan nan 0 nan nan -0.124604430379747
 nan nan 0 0 0 0 0 nan 0 nan nan 0 nan nan -0.145271976609633
 nan nan 0 0 0 0 0 -0 -3.10503618460142e+231 -90 nan 0 nan nan 31734.5542947882
 nan nan -0.901898734177215 1.22426658229166 41.6485855861632 15.1559512373634 101230.102399496 -288.047444335646 0.106401533760617 6.02227862433755e-05 -0.163033108991602 253877.494484888 nan nan 126938.610770925
 nan nan -0.133738993024289 0 9.55661945347296e-299 0.758620689655172 1.22426718970678 -41.648485982539 15.1508524603142 85.3802422847794 -88.3162617307795 -0.996835443037975 80.9091827028045 -83.1121983155211 -0.780040578965779
 nan nan -0.133695007541304 0 1.31403517485253e-298 0.724137931034483 1.22426756091782 -41.6484898452632 15.1476330812375 85.3792632879317 -88.3162613766156 -1.02848101265823 nan -88.7371961245107 -0.787896428314345
 nan nan -0.133634469279336 0 1.67240840435777e-298 0.689655172413793 1.22426807439331 -41.6485167733853 15.1431042498964 85.377885425997 -88.3162617588439 -1.06012658227848 nan nan -0.811552793886325
